timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-12-04T04:11:58,codecarbon,f88540d0-0950-40c6-b023-cd184df0975d,2.849978446960449,8.120798169510405e-07,0.0002849424415181,7.5,8.305,2.969617366790772,5.935369431972504e-06,6.510135681761636e-06,2.3195824671938683e-06,1.4765087580928007e-05,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:30:07,codecarbon,a2df1fe2-9d1b-4b5f-8623-d475beef7068,90.11693024635316,2.8840133599509942e-05,0.0003200301377407,7.5,8.0,2.969617366790772,0.0002179518491029,0.0002238068257437,8.260739059888011e-05,0.0005243660654456,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:47:48,codecarbon,8df0f1ec-7173-4624-9b47-17ff8df5cf79,51.55203461647034,1.4282158632506533e-05,0.0002770435490812,7.5,8.334,2.969617366790772,0.0001073854838808,0.0001112071078454,4.108301977386873e-05,0.0002596756115001,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:50:55,codecarbon,1718cf48-3b2d-49ef-affd-7ef849b83e5e,53.19218873977661,1.4656639686203178e-05,0.0002755412032,7.5,8.0,2.969617366790772,0.0001107983176906,0.0001135767274432,4.210931279700532e-05,0.0002664843579309,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:51:43,codecarbon,8d5ca8d0-a66b-4840-a0c4-50e9bff910be,2.000982522964477,5.434493708154544e-07,0.0002715912630812,7.5,8.325,2.969617366790772,4.166619479656219e-06,4.217940732836723e-06,1.4963374386971395e-06,9.88089765119008e-06,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:54:35,codecarbon,523e4c79-b273-4b64-92c0-8a295ee3c17f,61.21942114830017,1.6810447391263234e-05,0.0002745933737357,7.5,8.0,2.969617366790772,0.0001275071193774,0.0001303633631037,4.777401554177971e-05,0.0003056444980229,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T04:57:45,codecarbon,5b45a317-3ed3-4659-8286-b6fcbb19146f,83.47763562202454,2.304503045455262e-05,0.000276062328345,7.5,8.0,2.969617366790772,0.0001738763312498,0.0001788226085238,6.630161394536715e-05,0.0004190005537191,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T05:01:10,codecarbon,bdf7e7dd-6e99-4cc8-97da-abdce8ff8a09,47.11485528945923,1.299301452473243e-05,0.00027577320242,7.5,8.348,2.969617366790772,9.8141352335612e-05,0.0001009257313058,3.716954408098474e-05,0.0002362366277224,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T05:05:44,codecarbon,37ebe2f0-7b39-448a-aa99-0b8af3baed3c,77.28169965744019,2.143278902978649e-05,0.0002773333030302,7.5,8.319000000000003,2.969617366790772,0.0001609661097327,0.0001673415661003,6.137939743567302e-05,0.0003896870732688,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
2022-12-04T05:11:05,codecarbon,0ec9ce70-13a4-4cc7-9430-0a8c553997ae,65.20688152313232,1.803402337756236e-05,0.0002765662604362,7.5,8.0,2.969617366790772,0.0001358080898722,0.0001401183006498,5.1964943615441257e-05,0.0003278913341374,France,FRA,,,,Windows-10-10.0.19041-SP0,3.8.6,8,Intel(R) Core(TM) i7-8650U CPU @ 1.90GHz,1,1 x GeForce GTX 1050,2.3387,48.8582,7.918979644775391,machine,N
